name,services,location,phone,hours,promo,title,latitude,longitude,located_in,category_name,search_string,address,city,website,total_score,url,image_url,description,source_file,place_id,hours_summary
Proveedores Orientales Agroferreteria,Tienda de herramientas,San Vicente,,jueves: 6:30 AM a 5 PM; viernes: 6:30 AM a 5 PM; sábado: 6:30 AM a 5 PM; domingo: 6:30 AM a 12 PM; lunes: 6:30 AM a 5 PM; martes: 6:30 AM a 5 PM; miércoles: 6:30 AM a 5 PM,,Proveedores Orientales Agroferreteria,13.6065051,-88.5749261,,Tienda de herramientas,Agroferretería,"Carretera panamericana km86 canton el rebelde, San Vicente, El Salvador",San Vicente,http://www.proveedoresorientales.com/,4.4,https://www.google.com/maps/search/?api=1&query=Proveedores%20Orientales%20Agroferreteria&query_place_id=ChIJAy0mvdCzZI8R5JSo-34b2Hc,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFcWDPhbbLW4KHVhRJu6cvfHAgOvbd1jrcrpSuxVe6dbOiUQAczsp9gR0BUmTfQhH6UGxDIBBIjtXh0zXghboejcGkNoy_dZKfCgsQ6pHF5d_Bv8bGWkq2zzkA7w89FUOi4u_32=w426-h240-k-no,,ApifyVeterinarias2026,ChIJAy0mvdCzZI8R5JSo-34b2Hc,jueves: 6:30 AM a 5 PM; viernes: 6:30 AM a 5 PM; sábado: 6:30 AM a 5 PM; domingo: 6:30 AM a 12 PM; lunes: 6:30 AM a 5 PM; martes: 6:30 AM a 5 PM; miércoles: 6:30 AM a 5 PM
Dog Treat Bag,Tienda de productos para mascotas,San Salvador,+503 7063-1125,jueves: 8:30 AM a 7 PM; viernes: 8:30 AM a 7 PM; sábado: 8:30 AM a 7 PM; domingo: Cerrado; lunes: 8:30 AM a 7 PM; martes: 8:30 AM a 7 PM; miércoles: 8:30 AM a 7 PM,,Dog Treat Bag,13.677038,-89.2347052,,Tienda de productos para mascotas,Alimentos para mascotas,"C. N 1 10-a, San Salvador, El Salvador",San Salvador,,5,https://www.google.com/maps/search/?api=1&query=Dog%20Treat%20Bag&query_place_id=ChIJxUUpFosxY48Rb7grltKBmXw,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGorWv7RmolGtjRG0_hLaaRnDvZra2zq_q8VEjcMvhb7zqzmk0iTwd_q8x5QB3j07H-zVJUnj3XTWHKtuZkMzLVM0tkiSSHI2mW1js67cNl9AOZUjcVxR_rMEA3DPXKZ5rtDg8Y2g=w408-h408-k-no,,ApifyVeterinarias2026,ChIJxUUpFosxY48Rb7grltKBmXw,jueves: 8:30 AM a 7 PM; viernes: 8:30 AM a 7 PM; sábado: 8:30 AM a 7 PM; domingo: Cerrado; lunes: 8:30 AM a 7 PM; martes: 8:30 AM a 7 PM; miércoles: 8:30 AM a 7 PM
PUPPY EXPRESS ZARAGOZA,Tienda de productos para mascotas,Zaragoza,+503 2560-9999,jueves: 10 AM a 7 PM; viernes: 10 AM a 7 PM; sábado: 10 AM a 3 a.m.; domingo: Cerrado; lunes: 10 AM a 7 PM; martes: 10 AM a 7 PM; miércoles: 10 AM a 7 PM,,PUPPY EXPRESS ZARAGOZA,13.5806001,-89.2864497,,Tienda de productos para mascotas,Alimentos para mascotas,"Lotificacion Villas de Zaragoza, Gasolinera PUMA, local #2, Zaragoza, El Salvador",Zaragoza,https://www.facebook.com/puppyexpress.co/,4.3,https://www.google.com/maps/search/?api=1&query=PUPPY%20EXPRESS%20ZARAGOZA&query_place_id=ChIJd1BdT8ktY48RHRQ-1U1auKY,,,ApifyVeterinarias2026,ChIJd1BdT8ktY48RHRQ-1U1auKY,jueves: 10 AM a 7 PM; viernes: 10 AM a 7 PM; sábado: 10 AM a 3 a.m.; domingo: Cerrado; lunes: 10 AM a 7 PM; martes: 10 AM a 7 PM; miércoles: 10 AM a 7 PM
Bandoggie,Tienda de productos para mascotas,San Salvador,+503 7209-7103,jueves: 8 AM a 6 PM; viernes: 8 AM a 6 PM; sábado: 8 AM a 12 PM; domingo: Cerrado; lunes: 8 AM a 6 PM; martes: 8 AM a 6 PM; miércoles: 8 AM a 6 PM,,Bandoggie,13.7388096,-89.2202738,,Tienda de productos para mascotas,Tienda de mascotas,"Residencial, Pje. San Ramón, San Salvador 1120, El Salvador",San Salvador,,,https://www.google.com/maps/search/?api=1&query=Bandoggie&query_place_id=ChIJZxdEhMo7Y48RBS1Io_63W2c,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFDUacw8SRaV-HD8HXur8NIxi3sjHHU0OPHrDbm3uyox0N-3t2BHHPfxeDHpRFkXxH4W3vGxwmsNVs73P4R5vsYuElXSeyFo4CeNxS8N-2X0VVwP2kX1uzH-3fyG1CIhiuQPtzsBkCMc38=w408-h272-k-no,,ApifyVeterinarias2026,ChIJZxdEhMo7Y48RBS1Io_63W2c,jueves: 8 AM a 6 PM; viernes: 8 AM a 6 PM; sábado: 8 AM a 12 PM; domingo: Cerrado; lunes: 8 AM a 6 PM; martes: 8 AM a 6 PM; miércoles: 8 AM a 6 PM
Plaza La Mascota,Centro comercial outlet,San Salvador,+503 2500-5541,jueves: 10:45 AM a 8:30 PM; viernes: 10:45 AM a 8:30 PM; sábado: 10:45 AM a 8:30 PM; domingo: 11 AM a 2 PM; lunes: 10:30 AM a 7:30 PM; martes: 10:30 AM a 7:30 PM; miércoles: 10:30 AM a 7:30 PM,,Plaza La Mascota,13.6976365,-89.241483,,Centro comercial outlet,Tienda de mascotas,"Calle La Mascota &, Avenida El Almendro, San Salvador, El Salvador",San Salvador,,4.3,https://www.google.com/maps/search/?api=1&query=Plaza%20La%20Mascota&query_place_id=ChIJXeloGSQwY48RbOGCGOszZ_E,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEz60gLJ4bOxvRzU8I1Vl3NJ_eLbMBIsmqRWHG3vGkrygrV2mlBfzMtUX7T5PwDFydSObvaSFbZWOiaD-U-S5qo9tuPAK0RzHA5wx2bNoLgwfPZHwmOZTXQlu4s0LMqoCfn2Uzm=w408-h306-k-no,,ApifyVeterinarias2026,ChIJXeloGSQwY48RbOGCGOszZ_E,jueves: 10:45 AM a 8:30 PM; viernes: 10:45 AM a 8:30 PM; sábado: 10:45 AM a 8:30 PM; domingo: 11 AM a 2 PM; lunes: 10:30 AM a 7:30 PM; martes: 10:30 AM a 7:30 PM; miércoles: 10:30 AM a 7:30 PM
PET DEPOT,Tienda de productos para mascotas,San Salvador,,,,PET DEPOT,13.6754885,-89.2324638,,Tienda de productos para mascotas,Tienda de mascotas,"MQG9+64J, Calle 5, San Salvador, El Salvador",San Salvador,,5,https://www.google.com/maps/search/?api=1&query=PET%20DEPOT&query_place_id=ChIJg7v5eQAxY48Rf3iynIu5bUg,,,ApifyVeterinarias2026,ChIJg7v5eQAxY48Rf3iynIu5bUg,
Clasy (Artículos para mascotas),Comercio,Quezaltepeque,,,,Clasy (Artículos para mascotas),13.8240582,-89.2721986,,Comercio,Tienda de mascotas,"RPFH+J4F, CA-1A, Quezaltepeque, El Salvador",Quezaltepeque,,,https://www.google.com/maps/search/?api=1&query=Clasy%20(Art%C3%ADculos%20para%20mascotas)&query_place_id=ChIJGXdOYAAjY48Rio3HAtGaIqY,,,ApifyVeterinarias2026,ChIJGXdOYAAjY48Rio3HAtGaIqY,
Pet Buddies,Tienda de productos para mascotas,San Juan Opico,,,,Pet Buddies,13.8758583,-89.3582263,,Tienda de productos para mascotas,Tienda de mascotas,"Ciudad Versalles quartier 7, polígono O 26, San Juan Opico, El Salvador",San Juan Opico,,,https://www.google.com/maps/search/?api=1&query=Pet%20Buddies&query_place_id=ChIJ83EVngMhY48R1qLGMLJHFB0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAElXLEDJwhZIVLpj2K9WBD-8ncSNW1YaeG8yLvqsQiVnVtsxcN0sPuc_XaI91tv_wGdcxeLjz6jlSSbu0dX4AFNEWQUubOoH87EAESIcCwmFGMxlMQpqoJPD0TGSeJHqtnGDb8vpQ=w408-h408-k-no,,ApifyVeterinarias2026,ChIJ83EVngMhY48R1qLGMLJHFB0,
COCO PETS,Tienda de productos para mascotas,San Salvador,,jueves: 9 AM a 5 PM; viernes: 9 AM a 5 PM; sábado: 9 AM a 5 PM; domingo: Cerrado; lunes: 9 AM a 5 PM; martes: 9 AM a 5 PM; miércoles: 9 AM a 5 PM,,COCO PETS,13.6853374,-89.2306878,,Tienda de productos para mascotas,Tienda de mascotas,"MQP9+4PM, Ave Palermo, San Salvador, El Salvador",San Salvador,,5,https://www.google.com/maps/search/?api=1&query=COCO%20PETS&query_place_id=ChIJT0cmJQAxY48RstamtprE4Ts,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFskXHIVkyC0PSGyBqRhNzXjpLf_l0qjQE7ntfwiyvHI5nynzeRKyVuCdwQtdcFVEAGiKRLuRKkf8Xtf5_nfiDUHAjaHNxVzpsI6xaeti6njvu4zVUIOvNPmm79AkHD-SwnQzPwGFKeKbLc=w408-h306-k-no,,ApifyVeterinarias2026,ChIJT0cmJQAxY48RstamtprE4Ts,jueves: 9 AM a 5 PM; viernes: 9 AM a 5 PM; sábado: 9 AM a 5 PM; domingo: Cerrado; lunes: 9 AM a 5 PM; martes: 9 AM a 5 PM; miércoles: 9 AM a 5 PM
Katana Grooming Peluquería Canina,Peluquero de mascotas,San Salvador,+503 7161-6881,jueves: 8 AM a 5 PM; viernes: 8 AM a 5 PM; sábado: 8 AM a 5 PM; domingo: Cerrado; lunes: 8 AM a 5 PM; martes: 8 AM a 5 PM; miércoles: 8 AM a 5 PM,,Katana Grooming Peluquería Canina,13.7147828,-89.2223867,,Peluquero de mascotas,Peluquería canina,"San Salvador, El Salvador",San Salvador,https://www.facebook.com/KatanaGrooming/,4.5,https://www.google.com/maps/search/?api=1&query=Katana%20Grooming%20Peluquer%C3%ADa%20Canina&query_place_id=ChIJ521f-B4vY48RJgxk2V9ZqNw,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHmrvgui4ROOs1TkSwtW5xSB0JLuMBPXBuvty2NocAIghzQaxH59U22Oz_TMD7ew_3tEBvde40RSZ1ZlJvHWWVzTcO2-wn1ogeB--pTGfdfPcbtyb73_9_7QS_ikR5jXJY7i9n7=w408-h544-k-no,,ApifyVeterinarias2026,ChIJ521f-B4vY48RJgxk2V9ZqNw,jueves: 8 AM a 5 PM; viernes: 8 AM a 5 PM; sábado: 8 AM a 5 PM; domingo: Cerrado; lunes: 8 AM a 5 PM; martes: 8 AM a 5 PM; miércoles: 8 AM a 5 PM
PET & SPA,Veterinario,San Salvador,+503 2557-2795,jueves: 8:30 AM a 5:30 PM; viernes: 8:30 AM a 5:30 PM; sábado: 8:30 AM a 2 PM; domingo: Cerrado; lunes: 8:30 AM a 5:30 PM; martes: 8:30 AM a 5:30 PM; miércoles: 8:30 AM a 5:30 PM,,PET & SPA,13.707541,-89.2145644,,Veterinario,Peluquería canina,"Aconcagua casa 10, San Salvador, El Salvador",San Salvador,,4,https://www.google.com/maps/search/?api=1&query=PET%20%26%20SPA&query_place_id=ChIJA8Xo32YwY48R372NZHxaqIY,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGuUKjzbtTuX8yU_iTOmUhhHOFT81chEHHh_1DActwhuvR542Grvvmzhd4NQEbK8Ky2XbhC1a_3Ozb7WJUnjvcH7lV1BRBT8uWOiGCXTylmlbFG6NZwOs0yGXZTqFIJsT39W1A=w408-h408-k-no,,ApifyVeterinarias2026,ChIJA8Xo32YwY48R372NZHxaqIY,jueves: 8:30 AM a 5:30 PM; viernes: 8:30 AM a 5:30 PM; sábado: 8:30 AM a 2 PM; domingo: Cerrado; lunes: 8:30 AM a 5:30 PM; martes: 8:30 AM a 5:30 PM; miércoles: 8:30 AM a 5:30 PM
Grooming DOG glam peluquería canina,Peluquero de mascotas,Colón,+503 7592-2506,jueves: 8 AM a 4 a.m.; viernes: 8 AM a 4 a.m.; sábado: 8 AM a 4 a.m.; domingo: 8 AM a 4 a.m.; lunes: 8 AM a 4 a.m.; martes: 8 AM a 4 a.m.; miércoles: Cerrado,,Grooming DOG glam peluquería canina,13.7164874,-89.3647031,,Peluquero de mascotas,Peluquería canina,"Nuevo Lourdes, senda 47 Block 113, Colón, El Salvador",Colón,,,https://www.google.com/maps/search/?api=1&query=Grooming%20DOG%20glam%20peluquer%C3%ADa%20canina&query_place_id=ChIJH_wPI9kpY48RWYfp8-nT76I,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEYiVu0RPOo7L-UO2gp6HlVWFIS-_GjcyD8A4RgW88UBDNuEM-fgxnXEQn0_6ztnzDEff0uRN-Q_Bk-PyUvtVKDNV1TWsFyys7oUe3TUOHpzJsdLXBRBJDy-KeUtFis24fmaNcchf2LRizX=w408-h912-k-no,,ApifyVeterinarias2026,ChIJH_wPI9kpY48RWYfp8-nT76I,jueves: 8 AM a 4 a.m.; viernes: 8 AM a 4 a.m.; sábado: 8 AM a 4 a.m.; domingo: 8 AM a 4 a.m.; lunes: 8 AM a 4 a.m.; martes: 8 AM a 4 a.m.; miércoles: Cerrado
Belle & Bark,Peluquero de mascotas,San Salvador,+503 7615-7606,jueves: 8 AM a 5 PM; viernes: 8 AM a 5 PM; sábado: 8 AM a 5 PM; domingo: 8 AM a 1 PM; lunes: 8 AM a 5 PM; martes: 8 AM a 5 PM; miércoles: 8 AM a 5 PM,,Belle & Bark,13.6974147,-89.2316201,,Peluquero de mascotas,Peluquería canina,"Calle La Mascota #222, Segundo Nivel, 1101, San Salvador, El Salvador",San Salvador,,5,https://www.google.com/maps/search/?api=1&query=Belle%20%26%20Bark&query_place_id=ChIJmZWlSEkxY48RBlSkESylla0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHcVQY6cC8v1z-C4mmB2WnEam9vlEOFKxOfTyjHuleC2hUkilbfGY8Kl-n3qYmUd8j2NGUtGnaiwdKKjE4jXA5u6zvI4pOtrTtRgIYhBele__pnZ8yL7Km0twHN90OqDmXXlZEataFNNp2E=w408-h612-k-no,,ApifyVeterinarias2026,ChIJmZWlSEkxY48RBlSkESylla0,jueves: 8 AM a 5 PM; viernes: 8 AM a 5 PM; sábado: 8 AM a 5 PM; domingo: 8 AM a 1 PM; lunes: 8 AM a 5 PM; martes: 8 AM a 5 PM; miércoles: 8 AM a 5 PM
Groomitos - Estética Profesional de Mascotas,Peluquero de mascotas,"Plaza Emanuel, Nivel 1 Local 3, El Salvador",+503 7806-8552,"jueves: 9 AM a 12 PM, 1 a 5 PM; viernes: 8 AM a 12 PM, 1 a 5 PM; sábado: 8 AM a 12 PM, 1 a 5 PM; domingo: 8 AM a 5 PM; lunes: 9 AM a 12 PM, 1 a 5 PM; martes: 9 AM a 12 PM, 1 a 5 PM; miércoles: 9 AM a 12 PM, 1 a 5 PM",,Groomitos - Estética Profesional de Mascotas,13.663948,-89.2491961,,Peluquero de mascotas,Peluquería canina,"Plaza Emanuel, Nivel 1 Local 3, El Salvador",,,4.9,https://www.google.com/maps/search/?api=1&query=Groomitos%20-%20Est%C3%A9tica%20Profesional%20de%20Mascotas&query_place_id=ChIJwff1i1gxY48Rj4_r4ssB8NE,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE3Z18UoTO9fLAEPEsDkc3T8ncMBqtslQDE1gEPaPEIxmRAxUnHNBGs78JD-WxAEDouBmDK26Z2XYpzGqW_af88IYb8xo1Q2MhtOmjmaAjNAX2V7DEdmb-_Lo8TFtDbhDxLlrnb=w408-h544-k-no,,ApifyVeterinarias2026,ChIJwff1i1gxY48Rj4_r4ssB8NE,"jueves: 9 AM a 12 PM, 1 a 5 PM; viernes: 8 AM a 12 PM, 1 a 5 PM; sábado: 8 AM a 12 PM, 1 a 5 PM; domingo: 8 AM a 5 PM; lunes: 9 AM a 12 PM, 1 a 5 PM; martes: 9 AM a 12 PM, 1 a 5 PM; miércoles: 9 AM a 12 PM, 1 a 5 PM"
Estetica canina M & M,Peluquero de mascotas,Santa Tecla,+503 6684-5761,jueves: 7:30 AM a 3:30 PM; viernes: 7:30 AM a 3:30 PM; sábado: 7:30 AM a 3:30 PM; domingo: Cerrado; lunes: 7:30 AM a 3:30 PM; martes: 7:30 AM a 3:30 PM; miércoles: 7:30 AM a 3:30 PM,,Estetica canina M & M,13.675555,-89.2950701,,Peluquero de mascotas,Peluquería canina,"Distrito de, 1 Calle Pte. 7-1B, Santa Tecla 1501, El Salvador",Santa Tecla,,5,https://www.google.com/maps/search/?api=1&query=Estetica%20canina%20M%20%26%20M&query_place_id=ChIJI7yhhiMvY48R-dfN5Fa9SBg,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEMabsK122wkx7UbErN1tyn9S6dMWCfBYUjjtZD7Z8swo9DraYneczWo9ccIthvsIZgYn8KPP66o5QmMLx8XE5j79K8LIbmMBz3uRxAL0QI_gSEHlzGjuvlfnTrRqQjhoDVcgE_kuQ4Tg4Z=w408-h544-k-no,,ApifyVeterinarias2026,ChIJI7yhhiMvY48R-dfN5Fa9SBg,jueves: 7:30 AM a 3:30 PM; viernes: 7:30 AM a 3:30 PM; sábado: 7:30 AM a 3:30 PM; domingo: Cerrado; lunes: 7:30 AM a 3:30 PM; martes: 7:30 AM a 3:30 PM; miércoles: 7:30 AM a 3:30 PM
Nudos y Peludos,Peluquero de mascotas,San Salvador,+503 6981-7535,jueves: 8 AM a 5 PM; viernes: 8 AM a 5 PM; sábado: 8 AM a 5 PM; domingo: 9 AM a 5 PM; lunes: Cerrado; martes: 8 AM a 5 PM; miércoles: 8 AM a 5 PM,,Nudos y Peludos,13.7203459,-89.2127808,,Peluquero de mascotas,Peluquería canina,"Parque Residencial San Luis Calle Bernal Bis y 3a avenida #206, El Salvador",San Salvador,,4.5,https://www.google.com/maps/search/?api=1&query=Nudos%20y%20Peludos&query_place_id=ChIJW3p8giIxY48RC6txTsnnGuY,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFnRp3_B1pWbNs3_wOfIpUbhyO48ALBLhhkSA9rxQIWbQmvexOaVMtVlzd04CJm4IdihN96s_ZokaJr75y98lVw4AVaT3xMfXqh3i0cIA0x2x1wtRADslTZKm4r6fpjUFmIV129gw=w408-h544-k-no,,ApifyVeterinarias2026,ChIJW3p8giIxY48RC6txTsnnGuY,jueves: 8 AM a 5 PM; viernes: 8 AM a 5 PM; sábado: 8 AM a 5 PM; domingo: 9 AM a 5 PM; lunes: Cerrado; martes: 8 AM a 5 PM; miércoles: 8 AM a 5 PM
Colita Spaw,Peluquero de mascotas,"Ciudad Versailles, El Salvador",+503 6153-4210,jueves: 9 AM a 5 PM; viernes: 9 AM a 5 PM; sábado: 9 AM a 5 PM; domingo: Cerrado; lunes: 9 AM a 5 PM; martes: 9 AM a 5 PM; miércoles: 9 AM a 5 PM,,Colita Spaw,13.7946719,-89.356721,,Peluquero de mascotas,Peluquería canina,"Ciudad Versailles, El Salvador",,https://linktr.ee/colitaspaw,,https://www.google.com/maps/search/?api=1&query=Colita%20Spaw&query_place_id=ChIJZYkWVjgnY48RSAwMLDzAtdo,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEPaJWPS40Ssuvo0ld8qijxl20avvWawOe6zlVOVl1KMVTO176cMdE7KE9ZPqSsD_nWUCV0f5nbhavJAV-Tz4KiGDD8aOY5SNcN8FD7qBi24hMasEuyyGJJEngA4R-dXMI7UD9d0kB-vjSh=w408-h544-k-no,,ApifyVeterinarias2026,ChIJZYkWVjgnY48RSAwMLDzAtdo,jueves: 9 AM a 5 PM; viernes: 9 AM a 5 PM; sábado: 9 AM a 5 PM; domingo: Cerrado; lunes: 9 AM a 5 PM; martes: 9 AM a 5 PM; miércoles: 9 AM a 5 PM
Dollarcity Pasares,Tienda de todo a 1 euro,San Juan Opico,,jueves: 9 AM a 9 PM; viernes: 9 AM a 9 PM; sábado: 9 AM a 9 PM; domingo: 9 AM a 9 PM; lunes: 9 AM a 9 PM; martes: 9 AM a 9 PM; miércoles: 9 AM a 9 PM,,Dollarcity Pasares,13.864701,-89.294259,,Tienda de todo a 1 euro,Pet Shop,"Plaza Comercial Pasares, km 35.5, Carr. a Quezaltepeque local B01, San Juan Opico, El Salvador",San Juan Opico,https://dollarcity.com/?utm_source=G&utm_medium=local&utm_campaign=dollarcity,3,https://www.google.com/maps/search/?api=1&query=Dollarcity%20Pasares&query_place_id=ChIJ_RcTPEIjY48RJkQwKuwApJM,,,ApifyVeterinarias2026,ChIJ_RcTPEIjY48RJkQwKuwApJM,jueves: 9 AM a 9 PM; viernes: 9 AM a 9 PM; sábado: 9 AM a 9 PM; domingo: 9 AM a 9 PM; lunes: 9 AM a 9 PM; martes: 9 AM a 9 PM; miércoles: 9 AM a 9 PM
Súper Selectos • Cascadas,Supermercado,Cd Merliot,+503 2243-0058,jueves: 7:30 AM a 11 PM; viernes: 7:30 AM a 11 PM; sábado: 7:30 AM a 11 PM; domingo: 7:30 AM a 10 PM; lunes: 7:30 AM a 11 PM; martes: 7:30 AM a 11 PM; miércoles: 7:30 AM a 11 PM,,Súper Selectos • Cascadas,13.6778201,-89.2511517,,Supermercado,Pet Shop,"MPHX+4GH, Cd Merliot, El Salvador",Cd Merliot,http://superselectos.com/,4.5,https://www.google.com/maps/search/?api=1&query=S%C3%BAper%20Selectos%20%E2%80%A2%20Cascadas&query_place_id=ChIJTbVWjysuY48RZQA0f8wpWzw,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHGRnAOJZ8K-EfCWZNRY9fqISCIKmL9USZxZw6u213_3YDqkDh7IS2ntoiOSq6ZoRGm0Lq8pR71s84YEccS_7VJlfxGsZblYfE610pesZIOBqFnjO-6BrnGtStC1kB44ZWdMzw=w408-h301-k-no,,ApifyVeterinarias2026,ChIJTbVWjysuY48RZQA0f8wpWzw,jueves: 7:30 AM a 11 PM; viernes: 7:30 AM a 11 PM; sábado: 7:30 AM a 11 PM; domingo: 7:30 AM a 10 PM; lunes: 7:30 AM a 11 PM; martes: 7:30 AM a 11 PM; miércoles: 7:30 AM a 11 PM
Dollarcity UES,Tienda de todo a 1 euro,San Salvador,,jueves: 8 AM a 9 PM; viernes: 8 AM a 9 PM; sábado: 8 AM a 9 PM; domingo: 8 AM a 9 PM; lunes: 8 AM a 9 PM; martes: 8 AM a 9 PM; miércoles: 8 AM a 9 PM,,Dollarcity UES,13.715319,-89.202682,,Tienda de todo a 1 euro,Pet Shop,"25 Av. Norte, San Salvador, El Salvador",San Salvador,https://dollarcity.com/?utm_source=G&utm_medium=local&utm_campaign=dollarcity,4.4,https://www.google.com/maps/search/?api=1&query=Dollarcity%20UES&query_place_id=ChIJw9q3D94xY48ROvmTZIBCve8,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEqtT2SCvyhRk1oNBcNTYnjcv_wHrdKxYNRe5eWxVRI_rCnN6QV93F-4UQUpOQ7eDtcBDuNeo_yX-v4b3vCh8QB-UlsdTc_cURphcbMWPr9lmfmkP9h952-Rn-Z5Gv6XKlGeqWq=w408-h306-k-no,,ApifyVeterinarias2026,ChIJw9q3D94xY48ROvmTZIBCve8,jueves: 8 AM a 9 PM; viernes: 8 AM a 9 PM; sábado: 8 AM a 9 PM; domingo: 8 AM a 9 PM; lunes: 8 AM a 9 PM; martes: 8 AM a 9 PM; miércoles: 8 AM a 9 PM
Pet Shop Sikal,Peluquería,"el salvador C.c plaza Arrazola, Carretera hacía local#8, El Salvador",,,,Pet Shop Sikal,13.794185,-88.89653,,Peluquería,Pet Shop,"el salvador C.c plaza Arrazola, Carretera hacía local#8, El Salvador",,,,https://www.google.com/maps/search/?api=1&query=Pet%20Shop%20Sikal&query_place_id=ChIJQZfqOABbY48ReblmGPb6B1k,,,ApifyVeterinarias2026,ChIJQZfqOABbY48ReblmGPb6B1k,
PriceSmart,Gran superficie,"y, Urbanización Madre Selva, C. Cortez Blanco 86, El Salvador",,jueves: 9 AM a 8:30 PM; viernes: 9 AM a 8:30 PM; sábado: 9 AM a 8:30 PM; domingo: 9 AM a 8 PM; lunes: 9 AM a 8:30 PM; martes: 9 AM a 8:30 PM; miércoles: 9 AM a 8:30 PM,,PriceSmart,13.6629083,-89.2493818,,Gran superficie,Pet Shop,"y, Urbanización Madre Selva, C. Cortez Blanco 86, El Salvador",,https://www.pricesmart.com/es-sv?utm_medium=gmb&utm_source=google&utm_campaign=profile_sv&utm_id=profile&utm_content=about&utm_creative_format=link,4.5,https://www.google.com/maps/search/?api=1&query=PriceSmart&query_place_id=ChIJTxY8JyEuY48R9T1hjM23cdY,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFbuV_NRHQpepQZLwdmdsT4MP1FyjqJ-pHKkSUzNfP7w39ixsECXhwTVVlM9KCiPUWdypKSJFO2BFgHNjt1ONmHg-L0vjAawdalv88mT3t7DvHF8fCw8cuers2F_ln5xqJd3-fBHQ=w426-h240-k-no,,ApifyVeterinarias2026,ChIJTxY8JyEuY48R9T1hjM23cdY,jueves: 9 AM a 8:30 PM; viernes: 9 AM a 8:30 PM; sábado: 9 AM a 8:30 PM; domingo: 9 AM a 8 PM; lunes: 9 AM a 8:30 PM; martes: 9 AM a 8:30 PM; miércoles: 9 AM a 8:30 PM
Dollarcity La Joya,Tienda de todo a 1 euro,Santa Tecla,,jueves: 9 AM a 9 PM; viernes: 9 AM a 9 PM; sábado: 9 AM a 9 PM; domingo: 9 AM a 9 PM; lunes: 9 AM a 9 PM; martes: 9 AM a 9 PM; miércoles: 9 AM a 9 PM,,Dollarcity La Joya,13.657639,-89.279556,,Tienda de todo a 1 euro,Pet Shop,"CC La Joya, Carr. Al Puerto De la Libertad local 44, Santa Tecla, El Salvador",Santa Tecla,https://dollarcity.com/?utm_source=G&utm_medium=local&utm_campaign=dollarcity,4.4,https://www.google.com/maps/search/?api=1&query=Dollarcity%20La%20Joya&query_place_id=ChIJGThuwpUvY48Rmg6qeR3J0JI,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHaX7Nu5MXPavzPHrCsbVcfxtGkk-pfe0jiRf5BaznZXDEfmjC_QxHDfIBSoiDAbAHpj_LNP8D_zmnTr0VNaBIjmg8FSAcPivpbvUAN9TCkw8J4CmzH9-EkCEnwQ_Ub5QlfPRk=w408-h544-k-no,,ApifyVeterinarias2026,ChIJGThuwpUvY48Rmg6qeR3J0JI,jueves: 9 AM a 9 PM; viernes: 9 AM a 9 PM; sábado: 9 AM a 9 PM; domingo: 9 AM a 9 PM; lunes: 9 AM a 9 PM; martes: 9 AM a 9 PM; miércoles: 9 AM a 9 PM
